episode,objective,cost
53,4.550058721110452,0.28979295240156566
54,4.460291897771721,0.29587740012906094
55,4.376512218286602,0.3035194441146895
56,4.275434921764226,0.31353357795015485
57,4.174199818437757,0.32288524405837987
58,4.057776616128261,0.33472406081255196
59,3.9334639490131407,0.35030672823290027
60,3.811398055716336,0.3627570687652471
61,3.6955568624540245,0.37460372423396554
62,3.573282183556452,0.38843273372342
63,3.457543662468648,0.40330219764724323
64,3.3413931304322264,0.42191774174375907
65,3.2303513968087345,0.43432323359474856
66,3.129244447858517,0.45116387896245386
67,3.0243127254136177,0.4719592480182699
68,2.9380493861166332,0.49110779565300183
69,2.8550803494406884,0.5022244020712173
70,2.7829116044204367,0.5173999845072847
71,2.7036012157115437,0.537062599705782
72,2.6386905664900113,0.5532886334933433
73,2.565681031126451,0.5652863036258202
74,2.505829722910731,0.5759658502386088
75,2.443330134729,0.5930152456606629
76,2.387860132850906,0.6060588898789516
77,2.3423258977277293,0.6147513439793892
78,2.297003871760067,0.6206833197075236
79,2.2528832585546064,0.6372780751299213
80,2.2075182830336524,0.6535876768493405
81,2.181818249853553,0.6606353016746073
82,2.1446050000493515,0.6711413151205067
83,2.117321057339396,0.6883635846278796
84,2.091039984846514,0.6981113708196875
85,2.0720834389944,0.7027353394053455
86,2.0526894776155173,0.7113113263223906
87,2.03319388507528,0.7214158175856783
88,2.0228469841809154,0.7296870587236466
89,2.0234284155689353,0.7295529901783134
90,2.0208487271071007,0.7344151314164765
91,2.011021875186854,0.7413577182372073
92,2.0106959292069737,0.7519913005818196
93,2.012204918179148,0.7545663696732531
94,2.018901520601313,0.7515121576406997
95,2.0242951026654987,0.7607578507330414
96,2.039959874276257,0.7652379495632547
97,2.0523980960347674,0.7706387072415488
98,2.065695689761555,0.7754521363124033
99,2.0846158282886385,0.7829190000791658
100,2.111349121570729,0.7763163746109083
101,2.1478234707960233,0.7697622651338862
102,2.186017755186005,0.7612820913594939
103,2.233037989050601,0.7503304888575353
104,2.2768748752475805,0.7550695798518383
105,2.3268052747520684,0.7504536179574963
106,2.3863894193066955,0.7339784945941663
107,2.454872047455912,0.7222535192292305
108,2.524848023214091,0.7132701661347419
109,2.5986729368525547,0.7013345556752635
110,2.668781634357218,0.6945465464452808
111,2.740433107450841,0.6876569420307634
112,2.8051321620251555,0.675461129847722
113,2.867079770261009,0.667919229912151
114,2.9183200225490724,0.6631360632042937
115,2.979225240556088,0.6534013470013186
116,3.029948189213925,0.6529599791887778
117,3.079395297685466,0.6496772556953259
118,3.1278996423829923,0.6419524432017008
119,3.1666095750851304,0.6412640199023919
120,3.2151034255495192,0.6380013265615436
121,3.261079334351782,0.6327492871274837
122,3.3085160445771558,0.6295196979015754
123,3.3402481703242373,0.6344730743354561
124,3.400005056005063,0.6287673868334843
125,3.450336348021579,0.621258250538775
126,3.493242752704616,0.6188042090598758
127,3.5412096891455453,0.6177221920709876
128,3.57218612519975,0.6211751643329205
129,3.61681542645663,0.6185633434867808
130,3.653714530317255,0.6182962025347333
131,3.6850678590559838,0.6254163926776566
132,3.7253231281349852,0.6276427021511659
133,3.784570797111763,0.6200411230275981
134,3.829032212754627,0.6150711164496363
135,3.8703433153557736,0.6218063856697443
136,3.9251743367420264,0.6180340550308433
137,3.9850826889659436,0.6129616586084203
138,4.059035287377174,0.6012202663631445
139,4.126903411437023,0.5928915475735276
140,4.197858466782934,0.5943987924902201
141,4.263624091849422,0.5920341517050282
142,4.354905681235508,0.5825316021740978
143,4.431410865394031,0.5840639646439499
144,4.503967307870283,0.5917030739094614
145,4.592467621819688,0.5858505870284292
146,4.685559867052257,0.5874028984816713
147,4.779880699696449,0.5837930293327348
148,4.881058225030209,0.583013901522019
149,4.976626463590801,0.5833798075384928
150,5.06297220774958,0.5883111665861938
151,5.1801256834365095,0.5799806305216015
152,5.265420990849099,0.5926764221957862
153,5.378429135655306,0.589358807843385
154,5.495604536625423,0.5730351467728723
155,5.614189737546528,0.5694421115511
156,5.726366013993105,0.5633104002258993
157,5.826377866211274,0.5662136944517182
158,5.9416676338343395,0.5626555600195431
159,6.071468058651105,0.5567626329554878
160,6.199047377209454,0.5432579674574228
161,6.3045202237980975,0.5434091409761154
162,6.444629873569686,0.5288471525107212
163,6.5878281200723,0.5153541098604193
164,6.706607568808603,0.5159497336784552
165,6.837382398694333,0.508817636115787
166,6.939891167605662,0.5132217336390185
167,7.06515349626215,0.5011213097051195
168,7.166748280321037,0.5006548424857893
169,7.245553473372544,0.5005477064626873
170,7.352736016792719,0.49485802005138557
171,7.422772219625052,0.5011700064584627
172,7.504603757050037,0.5021365545486551
173,7.560876808068278,0.5052188335881342
174,7.674378128507221,0.4952830543110548
175,7.730061563560229,0.4977221843389969
176,7.819630204668133,0.4901468379553622
177,7.8999160734080345,0.48846745441629974
178,7.943533063884222,0.491616715642304
179,8.036623604442225,0.4859406746823692
180,8.101524672285755,0.4809888211520398
181,8.21804082267383,0.46483743249975723
182,8.29938618688808,0.45959467252718805
183,8.380785749195104,0.4613090434314497
184,8.409764357143258,0.4728525541122988
185,8.47922480229332,0.47651607846848126
186,8.559509724882444,0.47444892454329174
187,8.642873608467855,0.47256855056812447
188,8.757433396146967,0.47223157544915684
189,8.82568704437457,0.47989210491959255
190,8.911007344631077,0.48576153842042785
191,9.003218444491853,0.4860372841644916
192,9.074284037348066,0.48954243940310427
193,9.145993802970375,0.4897540272483013
194,9.247365532724569,0.48670452504989214
195,9.367646983463533,0.4761631631468199
196,9.466605025040701,0.4749009122429192
197,9.548326704131934,0.47729862409252727
198,9.64178390349699,0.4711184210117002
199,9.74341201786872,0.4656876461492188
200,9.890927724250759,0.45029586255664833
