solver,update,branch,status,theta_dim,decision_dim,gradient_rank,solve_time_sec,feasible_x,objective_value,active_rows
full,287,feasible,optimal,25994,25994,4,0.5381195999998454,0.3743914238774894,0.3743914238774894,
full,288,feasible,optimal,25994,25994,4,0.5255682000006345,0.37987299915552397,0.37987299915552397,
full,289,feasible,optimal,25994,25994,4,0.5243255000004865,0.3858490336382374,0.3858490336382374,
full,290,feasible,optimal,25994,25994,4,0.5413143999994645,0.38775419424112756,0.38775419424112756,
full,291,feasible,optimal,25994,25994,4,0.5101290000002336,0.38926746224765174,0.38926746224765174,
full,292,feasible,optimal,25994,25994,4,0.514602899998863,0.3914446888710806,0.3914446888710806,
full,293,feasible,optimal,25994,25994,4,0.5389330999987578,0.3924516305592233,0.3924516305592233,
full,294,feasible,optimal,25994,25994,4,0.5176422000004095,0.39234140305898263,0.39234140305898263,
full,295,feasible,optimal,25994,25994,4,0.5098288999997749,0.3902856294313101,0.3902856294313101,
full,296,feasible,optimal,25994,25994,4,0.5432261000005383,0.38811751231216074,0.38811751231216074,
full,297,feasible,optimal,25994,25994,4,0.5312754000005953,0.38496209830626865,0.38496209830626865,
full,298,feasible,optimal,25994,25994,4,0.5152161000005435,0.38174858289416047,0.38174858289416047,
full,299,feasible,optimal,25994,25994,4,0.505723800000851,0.3769596640446546,0.3769596640446546,
full,300,feasible,optimal,25994,25994,4,0.5047434999996767,0.37204273570697505,0.37204273570697505,
full,301,feasible,optimal,25994,25994,4,0.48548760000085167,0.3678964339543489,0.3678964339543489,
full,302,feasible,optimal,25994,25994,4,0.49625230000128795,0.3644083352598994,0.3644083352598994,
full,303,feasible,optimal,25994,25994,4,0.4893910999999207,0.35896594966478396,0.35896594966478396,
full,304,feasible,optimal,25994,25994,4,0.47688299999936135,0.35235157957120083,0.35235157957120083,
full,305,feasible,optimal,25994,25994,4,0.47486209999988205,0.34750954138589085,0.34750954138589085,
full,306,feasible,optimal,25994,25994,4,0.48992919999909645,0.34252885320780113,0.34252885320780113,
full,307,feasible,optimal,25994,25994,4,0.4710042999995494,0.3376758377095699,0.3376758377095699,
full,308,feasible,optimal,25994,25994,4,0.4637550999996165,0.3331336120430197,0.3331336120430197,
full,309,feasible,optimal,25994,25994,4,0.4657158999998501,0.33175012456288905,0.33175012456288905,
full,310,feasible,optimal,25994,25994,4,0.47777510000014445,0.3324226190548735,0.3324226190548735,
full,311,feasible,optimal,25994,25994,4,0.4975684999990335,0.33676797482778276,0.33676797482778276,
full,312,feasible,optimal,25994,25994,4,0.4817469000008714,0.34290673052278187,0.34290673052278187,
full,313,feasible,optimal,25994,25994,4,0.481161499999871,0.351990151628514,0.351990151628514,
full,314,feasible,optimal,25994,25994,4,0.48465460000079474,0.3608377226529419,0.3608377226529419,
full,315,feasible,optimal,25994,25994,4,0.4742967000001954,0.36961786581286177,0.36961786581286177,
full,316,feasible,optimal,25994,25994,4,0.5080278999994334,0.3790312775983718,0.3790312775983718,
full,317,feasible,optimal,25994,25994,4,0.505952100000286,0.3878182138628994,0.3878182138628994,
full,318,feasible,optimal,25994,25994,4,0.5132665000000998,0.39710078776129737,0.39710078776129737,
full,319,feasible,optimal,25994,25994,4,0.5196374000006472,0.4050698006228585,0.4050698006228585,
full,320,feasible,optimal,25994,25994,4,0.5111462999993819,0.41061011617628185,0.41061011617628185,
full,321,feasible,optimal,25994,25994,4,0.48603369999909773,0.41349172135362183,0.41349172135362183,
full,322,feasible,optimal,25994,25994,4,0.47547599999961676,0.4137499635587667,0.4137499635587667,
full,323,feasible,optimal,25994,25994,4,0.4933713999998872,0.4094243855437917,0.4094243855437917,
full,324,feasible,optimal,25994,25994,4,0.50836739999977,0.4034482873285645,0.4034482873285645,
full,325,feasible,optimal,25994,25994,4,0.5079752000001463,0.3981607243953815,0.3981607243953815,
full,326,feasible,optimal,25994,25994,4,0.5084071999990556,0.393382494565181,0.393382494565181,
full,327,feasible,optimal,25994,25994,4,0.5016773999996076,0.3928843510904248,0.3928843510904248,
full,328,feasible,optimal,25994,25994,4,0.5188090999999986,0.3934378604093198,0.3934378604093198,
full,329,feasible,optimal,25994,25994,4,0.48886810000112746,0.39436414458801056,0.39436414458801056,
full,330,feasible,optimal,25994,25994,4,0.5269002999993972,0.39686970082861217,0.39686970082861217,
full,331,feasible,optimal,25994,25994,4,0.5169674999997369,0.3982445250248596,0.3982445250248596,
full,332,feasible,optimal,25994,25994,4,0.5023184000001493,0.3981282841464453,0.3981282841464453,
full,333,feasible,optimal,25994,25994,4,0.4958009999991191,0.39988889591067356,0.39988889591067356,
full,334,feasible,optimal,25994,25994,4,0.5013171000009606,0.4041286124736597,0.4041286124736597,
full,335,feasible,optimal,25994,25994,4,0.5290342999996938,0.4077165049900441,0.4077165049900441,
full,336,feasible,optimal,25994,25994,4,0.5215705999999045,0.41242379594885936,0.41242379594885936,
full,337,feasible,optimal,25994,25994,4,0.508336999999301,0.4155180792103637,0.4155180792103637,
full,338,feasible,optimal,25994,25994,4,0.5237231999999494,0.4204934790034886,0.4204934790034886,
full,339,feasible,optimal,25994,25994,4,0.5059483999993972,0.42238800107090635,0.42238800107090635,
full,340,feasible,optimal,25994,25994,3,0.5464432999997371,0.42255214343394326,0.42255214343394326,
full,341,feasible,optimal,25994,25994,3,0.538264300001174,0.42104071566074946,0.42104071566074946,
full,342,feasible,optimal,25994,25994,3,0.5298772999994981,0.4203709759102833,0.4203709759102833,
full,343,feasible,optimal,25994,25994,3,0.5290134000006219,0.4180474142337657,0.4180474142337657,
full,344,feasible,optimal,25994,25994,3,0.48431739999978163,0.41531980934483903,0.41531980934483903,
full,345,feasible,optimal,25994,25994,3,0.4908439000009821,0.41046959485721357,0.41046959485721357,
full,346,feasible,optimal,25994,25994,3,0.49592389999997977,0.4049130049030745,0.4049130049030745,
full,347,feasible,optimal,25994,25994,3,0.49408930000026885,0.3994657201818289,0.3994657201818289,
full,348,feasible,optimal,25994,25994,3,0.45601470000110567,0.39435822056527314,0.39435822056527314,
full,349,feasible,optimal,25994,25994,3,0.4682023000004847,0.3892562454581095,0.3892562454581095,
full,350,feasible,optimal,25994,25994,3,0.4859658000004856,0.3865182270229964,0.3865182270229964,
full,351,feasible,optimal,25994,25994,3,0.4674559000013687,0.38719508193406293,0.38719508193406293,
full,352,feasible,optimal,25994,25994,3,0.4953580999990663,0.3879570027050331,0.3879570027050331,
full,353,feasible,optimal,25994,25994,3,0.47899409999990894,0.3877405401515738,0.3877405401515738,
full,354,feasible,optimal,25994,25994,3,0.4816588000012416,0.3865694215737618,0.3865694215737618,
full,355,feasible,optimal,25994,25994,3,0.47005540000100154,0.3849248189504334,0.3849248189504334,
full,356,feasible,optimal,25994,25994,3,0.46024450000004435,0.3858345549579219,0.3858345549579219,
full,357,feasible,optimal,25994,25994,3,0.4749306000012439,0.3859243701832602,0.3859243701832602,
full,358,feasible,optimal,25994,25994,3,0.48090419999971346,0.3853978191445536,0.3853978191445536,
full,359,feasible,optimal,25994,25994,3,0.4843896999991557,0.39065875151187057,0.39065875151187057,
full,360,feasible,optimal,25994,25994,3,0.4754952000002959,0.3957273203615743,0.3957273203615743,
full,361,feasible,optimal,25994,25994,3,0.47471330000007583,0.3988250839461107,0.3988250839461107,
full,362,feasible,optimal,25994,25994,3,0.4745189000004757,0.4017165848186565,0.4017165848186565,
full,363,feasible,optimal,25994,25994,3,0.48883659999955853,0.4038961998887836,0.4038961998887836,
full,364,feasible,optimal,25994,25994,3,0.4811014000006253,0.40615822190538914,0.40615822190538914,
full,365,feasible,optimal,25994,25994,3,0.47501240000019607,0.40734700580821454,0.40734700580821454,
full,366,feasible,optimal,25994,25994,3,0.4646191000010731,0.4055109763713933,0.4055109763713933,
full,367,feasible,optimal,25994,25994,3,0.5023165999991761,0.40385086894474526,0.40385086894474526,
full,368,feasible,optimal,25994,25994,3,0.49681730000156676,0.4031159114820912,0.4031159114820912,
full,369,feasible,optimal,25994,25994,3,0.49163790000056906,0.3996972026359307,0.3996972026359307,
full,370,feasible,optimal,25994,25994,3,0.49407520000022487,0.3991853194479581,0.3991853194479581,
full,371,feasible,optimal,25994,25994,3,0.4996849999988626,0.3990569906013236,0.3990569906013236,
full,372,feasible,optimal,25994,25994,3,0.5000845000013214,0.39800741325550687,0.39800741325550687,
full,373,feasible,optimal,25994,25994,3,0.4799867000001541,0.3982156945749092,0.3982156945749092,
full,374,feasible,optimal,25994,25994,3,0.4814982999996573,0.3991292297800032,0.3991292297800032,
full,375,feasible,optimal,25994,25994,3,0.4756440000001021,0.3987450837106716,0.3987450837106716,
full,376,feasible,optimal,25994,25994,3,0.5186833000007027,0.3973451600228004,0.3973451600228004,
full,377,feasible,optimal,25994,25994,3,0.4787403999998787,0.39625969460932686,0.39625969460932686,
full,378,feasible,optimal,25994,25994,3,0.47203670000089915,0.3926242400121322,0.3926242400121322,
full,379,feasible,optimal,25994,25994,3,0.5278159999998024,0.38942904003643125,0.38942904003643125,
full,380,feasible,optimal,25994,25994,3,0.4868410999988555,0.38681487940512627,0.38681487940512627,
full,381,feasible,optimal,25994,25994,3,0.5062902999998187,0.3827750050776369,0.3827750050776369,
full,382,feasible,optimal,25994,25994,3,0.4859774999986257,0.37897100671220113,0.37897100671220113,
full,383,feasible,optimal,25994,25994,3,0.48813829999926384,0.37275647689074476,0.37275647689074476,
full,384,feasible,optimal,25994,25994,3,0.5096961000017473,0.3667439198080399,0.3667439198080399,
full,385,feasible,optimal,25994,25994,3,0.48820709999927203,0.36151513972904387,0.36151513972904387,
full,386,feasible,optimal,25994,25994,3,0.48389569999926607,0.3611964341945932,0.3611964341945932,
full,387,feasible,optimal,25994,25994,3,0.4807856000006723,0.36268881667855174,0.36268881667855174,
full,388,feasible,optimal,25994,25994,3,0.4687919000007241,0.3641523130746378,0.3641523130746378,
full,389,feasible,optimal,25994,25994,3,0.46380909999970754,0.3663867955908277,0.3663867955908277,
full,390,feasible,optimal,25994,25994,3,0.46668919999865466,0.3667727359309799,0.3667727359309799,
full,391,feasible,optimal,25994,25994,3,0.4853655999995681,0.36942045262016865,0.36942045262016865,
full,392,feasible,optimal,25994,25994,3,0.47953700000107347,0.37088717334543836,0.37088717334543836,
full,393,feasible,optimal,25994,25994,3,0.48004609999952663,0.3754597907601861,0.3754597907601861,
full,394,feasible,optimal,25994,25994,3,0.47619899999881454,0.38054550981985313,0.38054550981985313,
full,395,feasible,optimal,25994,25994,3,0.4784161999996286,0.3841733545282995,0.3841733545282995,
full,396,feasible,optimal,25994,25994,3,0.4598064000001614,0.38556071693990784,0.38556071693990784,
full,397,feasible,optimal,25994,25994,3,0.46729489999961515,0.3835710501230499,0.3835710501230499,
full,398,feasible,optimal,25994,25994,3,0.4627132999994501,0.3819591750509827,0.3819591750509827,
full,399,feasible,optimal,25994,25994,3,0.48155099999894446,0.38011005852321433,0.38011005852321433,
full,400,feasible,optimal,25994,25994,3,0.4680052000003343,0.3781038266478865,0.3781038266478865,
full,401,feasible,optimal,25994,25994,3,0.48159060000034515,0.37254430657792054,0.37254430657792054,
full,402,feasible,optimal,25994,25994,3,0.5001714000009088,0.367709239516695,0.367709239516695,
full,403,feasible,optimal,25994,25994,3,0.4946192000006704,0.3658186059072138,0.3658186059072138,
full,404,feasible,optimal,25994,25994,3,0.48278690000006463,0.3635229533038591,0.3635229533038591,
full,405,feasible,optimal,25994,25994,3,0.46923209999840765,0.3614009651415327,0.3614009651415327,
full,406,feasible,optimal,25994,25994,3,0.46766759999991336,0.35902583545347244,0.35902583545347244,
full,407,feasible,optimal,25994,25994,3,0.47466759999952046,0.3558172193038736,0.3558172193038736,
full,408,feasible,optimal,25994,25994,3,0.4747358999993594,0.3510180008977176,0.3510180008977176,
full,409,feasible,optimal,25994,25994,3,0.47989870000128576,0.34625751139267913,0.34625751139267913,
full,410,feasible,optimal,25994,25994,3,0.4728735000007873,0.34336400896605956,0.34336400896605956,
full,411,feasible,optimal,25994,25994,3,0.4794000000001688,0.34292297258762244,0.34292297258762244,
full,412,feasible,optimal,25994,25994,3,0.4845703999999387,0.345299351354961,0.345299351354961,
full,413,feasible,optimal,25994,25994,3,0.4699071000013646,0.34604226306834907,0.34604226306834907,
full,414,feasible,optimal,25994,25994,3,0.4782727999991039,0.3473153287815028,0.3473153287815028,
full,415,feasible,optimal,25994,25994,3,0.4989034999998694,0.3492602443879812,0.3492602443879812,
full,416,feasible,optimal,25994,25994,3,0.4804813999999169,0.3523847422311571,0.3523847422311571,
full,417,feasible,optimal,25994,25994,3,0.47802779999983613,0.35777288683254005,0.35777288683254005,
full,418,feasible,optimal,25994,25994,3,0.4798525999995036,0.3617753559960834,0.3617753559960834,
full,419,feasible,optimal,25994,25994,3,0.4654819999996107,0.36723852079868613,0.36723852079868613,
full,420,feasible,optimal,25994,25994,3,0.4859421000001021,0.372381570708237,0.372381570708237,
full,421,feasible,optimal,25994,25994,3,0.46089759999995294,0.3778769086879952,0.3778769086879952,
full,422,feasible,optimal,25994,25994,3,0.4576605999991443,0.38136004292615416,0.38136004292615416,
full,423,feasible,optimal,25994,25994,3,0.4707939999989321,0.38490641734164993,0.38490641734164993,
full,424,feasible,optimal,25994,25994,3,0.4876239999994141,0.3876816927310223,0.3876816927310223,
full,425,feasible,optimal,25994,25994,3,0.48762189999979455,0.39069339991490576,0.39069339991490576,
full,426,feasible,optimal,25994,25994,3,0.5062715000003664,0.39236840311985804,0.39236840311985804,
full,427,feasible,optimal,25994,25994,3,0.4697122000015952,0.3927602687882585,0.3927602687882585,
full,428,feasible,optimal,25994,25994,3,0.4708660999986023,0.39446326621323563,0.39446326621323563,
full,429,feasible,optimal,25994,25994,3,0.4631296999996266,0.3937380737489971,0.3937380737489971,
full,430,feasible,optimal,25994,25994,3,0.4589596000005258,0.39280498533396757,0.39280498533396757,
full,431,feasible,optimal,25994,25994,3,0.47787869999956456,0.3902754015009648,0.3902754015009648,
full,432,feasible,optimal,25994,25994,3,0.4793110999999044,0.3880133172803901,0.3880133172803901,
full,433,feasible,optimal,25994,25994,3,0.47994160000052943,0.38682639490261284,0.38682639490261284,
full,434,feasible,optimal,25994,25994,3,0.48184150000088266,0.3842903212336961,0.3842903212336961,
full,435,feasible,optimal,25994,25994,3,0.46306600000025355,0.38366107990682796,0.38366107990682796,
full,436,feasible,optimal,25994,25994,3,0.4967366000000766,0.38345396794318015,0.38345396794318015,
full,437,feasible,optimal,25994,25994,3,0.4567690000003495,0.38362949147395037,0.38362949147395037,
full,438,feasible,optimal,25994,25994,3,0.47585590000016964,0.38372533220542,0.38372533220542,
full,439,feasible,optimal,25994,25994,3,0.47021479999966687,0.3846555714811659,0.3846555714811659,
full,440,feasible,optimal,25994,25994,3,0.47805390000030457,0.3845170233329057,0.3845170233329057,
full,441,feasible,optimal,25994,25994,3,0.48431819999859727,0.38480357633172624,0.38480357633172624,
full,442,feasible,optimal,25994,25994,3,0.4872106000002532,0.3851536584961225,0.3851536584961225,
full,443,feasible,optimal,25994,25994,3,0.47126159999970696,0.3863206487404897,0.3863206487404897,
full,444,feasible,optimal,25994,25994,3,0.4841569000000163,0.3880593614121813,0.3880593614121813,
full,445,feasible,optimal,25994,25994,3,0.4857251000012184,0.38816701961245714,0.38816701961245714,
full,446,feasible,optimal,25994,25994,3,0.49197540000022855,0.3878570558672367,0.3878570558672367,
full,447,feasible,optimal,25994,25994,3,0.4969658999998501,0.38523351390387933,0.38523351390387933,
full,448,feasible,optimal,25994,25994,3,0.4946655000003375,0.38139483638319904,0.38139483638319904,
full,449,feasible,optimal,25994,25994,3,0.5310516999998072,0.37684055657601706,0.37684055657601706,
full,450,feasible,optimal,25994,25994,3,0.4705191000011837,0.37027522802689056,0.37027522802689056,
full,451,feasible,optimal,25994,25994,3,0.48330349999923783,0.3638541346912296,0.3638541346912296,
full,452,feasible,optimal,25994,25994,3,0.5139715999994223,0.35860247388220645,0.35860247388220645,
full,453,feasible,optimal,25994,25994,3,0.49920639999982086,0.35141266256643633,0.35141266256643633,
full,454,feasible,optimal,25994,25994,3,0.47746750000078464,0.3439356072849662,0.3439356072849662,
full,455,feasible,optimal,25994,25994,3,0.4624421999997139,0.33872489274512296,0.33872489274512296,
full,456,feasible,optimal,25994,25994,3,0.5035028999991482,0.3337473908847066,0.3337473908847066,
full,457,feasible,optimal,25994,25994,3,0.49608789999911096,0.32968474909447054,0.32968474909447054,
full,458,feasible,optimal,25994,25994,3,0.4975667999988218,0.3242634318553651,0.3242634318553651,
full,459,feasible,optimal,25994,25994,3,0.4935389000002033,0.32035894746071997,0.32035894746071997,
full,460,feasible,optimal,25994,25994,3,0.5033789000008255,0.31766458041168383,0.31766458041168383,
full,461,feasible,optimal,25994,25994,3,0.5337202000009711,0.3133421777843998,0.3133421777843998,
full,462,feasible,optimal,25994,25994,3,0.5009061999990081,0.30948147816093247,0.30948147816093247,
full,463,feasible,optimal,25994,25994,3,0.493255000001227,0.3088946118681285,0.3088946118681285,
full,464,feasible,optimal,25994,25994,3,0.4959868000005372,0.3082268812591603,0.3082268812591603,
full,465,feasible,optimal,25994,25994,3,0.5079903999994713,0.3081652656034315,0.3081652656034315,
full,466,feasible,optimal,25994,25994,3,0.49478740000085963,0.3070959215792322,0.3070959215792322,
full,467,feasible,optimal,25994,25994,3,0.47955979999824194,0.305568320582235,0.305568320582235,
full,468,feasible,optimal,25994,25994,3,0.5117100000006758,0.3055135871024479,0.3055135871024479,
full,469,feasible,optimal,25994,25994,3,0.5026452000001882,0.3064095050348707,0.3064095050348707,
full,470,feasible,optimal,25994,25994,3,0.4744505999988178,0.3062731862083831,0.3062731862083831,
full,471,feasible,optimal,25994,25994,3,0.4621741999999358,0.30751198043701455,0.30751198043701455,
full,472,feasible,optimal,25994,25994,3,0.4735075999997207,0.30919545872894727,0.30919545872894727,
full,473,feasible,optimal,25994,25994,3,0.4775774999998248,0.3091981789650917,0.3091981789650917,
full,474,feasible,optimal,25994,25994,3,0.5172023000013724,0.3095045351730435,0.3095045351730435,
full,475,feasible,optimal,25994,25994,3,0.4774768999996013,0.3080364747153216,0.3080364747153216,
full,476,feasible,optimal,25994,25994,3,0.47333770000113873,0.30785239005309545,0.30785239005309545,
full,477,feasible,optimal,25994,25994,3,0.4998455999993894,0.3110065785073618,0.3110065785073618,
full,478,feasible,optimal,25994,25994,3,0.4848263000003499,0.3138768855190742,0.3138768855190742,
full,479,feasible,optimal,25994,25994,3,0.4862159000003885,0.31419047347607165,0.31419047347607165,
full,480,feasible,optimal,25994,25994,3,0.47260199999982433,0.3147801083592878,0.3147801083592878,
full,481,feasible,optimal,25994,25994,3,0.4704613000012614,0.3155741677381537,0.3155741677381537,
full,482,feasible,optimal,25994,25994,3,0.5041694999999891,0.3133568254471657,0.3133568254471657,
full,483,feasible,optimal,25994,25994,3,0.48722410000118543,0.31118834599968975,0.31118834599968975,
full,484,feasible,optimal,25994,25994,3,0.5017724000008457,0.3090562676420479,0.3090562676420479,
full,485,feasible,optimal,25994,25994,3,0.49150190000000293,0.30935208161071176,0.30935208161071176,
full,486,feasible,optimal,25994,25994,3,0.5251265999995667,0.30807147161633225,0.30807147161633225,
full,487,feasible,optimal,25994,25994,3,0.4811050999996951,0.30570190269022596,0.30570190269022596,
full,488,feasible,optimal,25994,25994,3,0.47075580000091577,0.301104132025047,0.301104132025047,
full,489,feasible,optimal,25994,25994,3,0.509806000000026,0.2968311075609903,0.2968311075609903,
full,490,feasible,optimal,25994,25994,3,0.4974862999988545,0.2912186905288364,0.2912186905288364,
full,491,feasible,optimal,25994,25994,3,0.49562799999876006,0.2863871487834061,0.2863871487834061,
full,492,feasible,optimal,25994,25994,3,0.48109020000083547,0.2840317024638933,0.2840317024638933,
full,493,feasible,optimal,25994,25994,3,0.49616210000021965,0.2827537386176859,0.2827537386176859,
full,494,feasible,optimal,25994,25994,3,0.49813779999931285,0.28288792569266974,0.28288792569266974,
full,495,feasible,optimal,25994,25994,3,0.5099016000003758,0.2830630018417465,0.2830630018417465,
full,496,feasible,optimal,25994,25994,3,0.49036770000020624,0.2814302813262039,0.2814302813262039,
full,497,feasible,optimal,25994,25994,3,0.49080230000072333,0.27908060079306735,0.27908060079306735,
full,498,feasible,optimal,25994,25994,3,0.4818390999989788,0.27658520702033657,0.27658520702033657,
full,499,feasible,optimal,25994,25994,3,0.5123296000001574,0.2736234337434765,0.2736234337434765,
full,500,feasible,optimal,25994,25994,3,0.5053245999988576,0.27176535555070314,0.27176535555070314,
full,501,feasible,optimal,25994,25994,3,0.49530109999977867,0.27222515701500366,0.27222515701500366,
full,502,feasible,optimal,25994,25994,3,0.467064799999207,0.2709333601230827,0.2709333601230827,
full,503,feasible,optimal,25994,25994,3,0.5034192999992229,0.27107612880401266,0.27107612880401266,
full,504,feasible,optimal,25994,25994,3,0.5258053999987169,0.2704493321738233,0.2704493321738233,
full,505,feasible,optimal,25994,25994,3,0.4520172000011371,0.26731042834780194,0.26731042834780194,
full,506,feasible,optimal,25994,25994,3,0.49206620000040857,0.266856837951918,0.266856837951918,
full,507,feasible,optimal,25994,25994,3,0.48375129999840283,0.26691858156300957,0.26691858156300957,
full,508,feasible,optimal,25994,25994,3,0.47630349999963073,0.26600707030927984,0.26600707030927984,
full,509,feasible,optimal,25994,25994,3,0.5031806999995752,0.2675802267375291,0.2675802267375291,
full,510,feasible,optimal,25994,25994,3,0.48135589999947115,0.271348029665847,0.271348029665847,
full,511,feasible,optimal,25994,25994,3,0.48503299999902083,0.2734225588423467,0.2734225588423467,
full,512,feasible,optimal,25994,25994,3,0.4947100000008504,0.2751478781929464,0.2751478781929464,
full,513,feasible,optimal,25994,25994,3,0.5036186999986967,0.2792566500845456,0.2792566500845456,
full,514,feasible,optimal,25994,25994,3,0.48553030000039143,0.284193644157826,0.284193644157826,
full,515,feasible,optimal,25994,25994,3,0.4868685000001278,0.28887613867047907,0.28887613867047907,
full,516,feasible,optimal,25994,25994,3,0.4924505999988469,0.29266562825134906,0.29266562825134906,
full,517,feasible,optimal,25994,25994,3,0.5095746999995754,0.29694041011156486,0.29694041011156486,
full,518,feasible,optimal,25994,25994,3,0.5174057999993238,0.30214073430726646,0.30214073430726646,
full,519,feasible,optimal,25994,25994,3,0.48105690000011236,0.30404194310020866,0.30404194310020866,
full,520,feasible,optimal,25994,25994,3,0.46175030000085826,0.3061478226372868,0.3061478226372868,
full,521,feasible,optimal,25994,25994,3,0.48314899999968475,0.3095402640105899,0.3095402640105899,
full,522,feasible,optimal,25994,25994,3,0.48498990000007325,0.3114177177217986,0.3114177177217986,
full,523,feasible,optimal,25994,25994,3,0.5098419999994803,0.31313974831599883,0.31313974831599883,
full,524,feasible,optimal,25994,25994,3,0.5069325999993453,0.31413808223435036,0.31413808223435036,
full,525,feasible,optimal,25994,25994,3,0.5131101999995735,0.3152165036665544,0.3152165036665544,
full,526,feasible,optimal,25994,25994,3,0.49315629999910016,0.3165894793510307,0.3165894793510307,
full,527,feasible,optimal,25994,25994,3,0.4846957999998267,0.3184894436145611,0.3184894436145611,
full,528,feasible,optimal,25994,25994,3,0.5014255000005505,0.31952928904314526,0.31952928904314526,
full,529,feasible,optimal,25994,25994,3,0.5064653999997972,0.3223190868649874,0.3223190868649874,
full,530,feasible,optimal,25994,25994,3,0.5042825000000448,0.3238468457944098,0.3238468457944098,
full,531,feasible,optimal,25994,25994,3,0.4899953000003734,0.3262067927999316,0.3262067927999316,
full,532,feasible,optimal,25994,25994,3,0.5155057000010856,0.3294590770302808,0.3294590770302808,
full,533,feasible,optimal,25994,25994,3,0.49849059999905876,0.33199706534583606,0.33199706534583606,
full,534,feasible,optimal,25994,25994,3,0.5114733999998862,0.3339136539938108,0.3339136539938108,
full,535,feasible,optimal,25994,25994,3,0.5008914999998524,0.33660501039326407,0.33660501039326407,
full,536,feasible,optimal,25994,25994,3,0.4831377999998949,0.338421073918101,0.338421073918101,
full,537,feasible,optimal,25994,25994,3,0.48626140000123996,0.3402499157136881,0.3402499157136881,
full,538,feasible,optimal,25994,25994,3,0.5113729999993666,0.34355833008920306,0.34355833008920306,
full,539,feasible,optimal,25994,25994,3,0.4902174999988347,0.347299537574869,0.347299537574869,
full,540,feasible,optimal,25994,25994,3,0.4961057000000437,0.3494184601971064,0.3494184601971064,
full,541,feasible,optimal,25994,25994,3,0.47557880000022124,0.3497183851045282,0.3497183851045282,
full,542,feasible,optimal,25994,25994,3,0.4751145999998698,0.34996987052480477,0.34996987052480477,
full,543,feasible,optimal,25994,25994,3,0.528867299999547,0.3486085387736233,0.3486085387736233,
full,544,feasible,optimal,25994,25994,3,0.4997888999987481,0.3474305196982639,0.3474305196982639,
full,545,feasible,optimal,25994,25994,3,0.4814894999999524,0.34598794162420715,0.34598794162420715,
full,546,feasible,optimal,25994,25994,3,0.48304689999895345,0.3438820934470579,0.3438820934470579,
full,547,feasible,optimal,25994,25994,3,0.4928005000001576,0.34060848712469294,0.34060848712469294,
full,548,feasible,optimal,25994,25994,3,0.5108393999998952,0.3381060315607744,0.3381060315607744,
full,549,feasible,optimal,25994,25994,3,0.5003178999995725,0.3350134277289236,0.3350134277289236,
full,550,feasible,optimal,25994,25994,3,0.5152961000003415,0.33366184277185507,0.33366184277185507,
full,551,feasible,optimal,25994,25994,3,0.48856700000033015,0.3331075933885927,0.3331075933885927,
full,552,feasible,optimal,25994,25994,3,0.5028008999997837,0.33316525464590585,0.33316525464590585,
full,553,feasible,optimal,25994,25994,3,0.4773808999998437,0.3319007905481314,0.3319007905481314,
full,554,feasible,optimal,25994,25994,3,0.49398570000084874,0.3325380453123608,0.3325380453123608,
full,555,feasible,optimal,25994,25994,3,0.5172930000007909,0.33310513739544806,0.33310513739544806,
full,556,feasible,optimal,25994,25994,3,0.5105669000004127,0.3354782620863594,0.3354782620863594,
full,557,feasible,optimal,25994,25994,3,0.48354830000062066,0.33706980611002074,0.33706980611002074,
full,558,feasible,optimal,25994,25994,3,0.5014813999987382,0.33781399237308235,0.33781399237308235,
full,559,feasible,optimal,25994,25994,3,0.49969469999996363,0.33903682983788375,0.33903682983788375,
full,560,feasible,optimal,25994,25994,3,0.4735921000010421,0.3388803729102065,0.3388803729102065,
full,561,feasible,optimal,25994,25994,3,0.4815453000010166,0.338839724205142,0.338839724205142,
full,562,feasible,optimal,25994,25994,3,0.4781559000002744,0.3371879934667151,0.3371879934667151,
full,563,feasible,optimal,25994,25994,3,0.48802840000098513,0.3367316452066926,0.3367316452066926,
full,564,feasible,optimal,25994,25994,3,0.47368830000050366,0.3348223045639172,0.3348223045639172,
full,565,feasible,optimal,25994,25994,3,0.4854891000013595,0.3334282924065733,0.3334282924065733,
full,566,feasible,optimal,25994,25994,3,0.5042625999994925,0.3306819766032669,0.3306819766032669,
full,567,feasible,optimal,25994,25994,3,0.4872010999988561,0.328717154044884,0.328717154044884,
full,568,feasible,optimal,25994,25994,3,0.4947931000006065,0.32665187691701925,0.32665187691701925,
full,569,feasible,optimal,25994,25994,3,0.49981169999955455,0.3243194229897194,0.3243194229897194,
full,570,feasible,optimal,25994,25994,3,0.4874357000007876,0.3230683033546991,0.3230683033546991,
full,571,feasible,optimal,25994,25994,3,0.4805188000009366,0.3228195025980514,0.3228195025980514,
full,572,feasible,optimal,25994,25994,3,0.4782089000000269,0.32443125217945734,0.32443125217945734,
full,573,feasible,optimal,25994,25994,3,0.4790650999984791,0.3260566864347224,0.3260566864347224,
full,574,feasible,optimal,25994,25994,3,0.4783308999994915,0.3280438306957343,0.3280438306957343,
full,575,feasible,optimal,25994,25994,3,0.47338829999898735,0.330146843589503,0.330146843589503,
full,576,feasible,optimal,25994,25994,3,0.47578210000028776,0.33264953765588484,0.33264953765588484,
full,577,feasible,optimal,25994,25994,3,0.47555819999979576,0.33547441157117797,0.33547441157117797,
