episode,objective_cost_real_power,avg_delay_per_user
1,5.2812210449730665,1.4321335936579738
2,5.979735776477062,1.5649614267182164
3,6.254525881261835,1.611109282984806
4,6.387767270538058,1.6138921971657654
5,6.527202744632112,1.678690471579515
6,6.615750699360983,1.7577227943529206
7,6.682360438482306,1.804047028542137
8,6.750286867045838,1.8341379733300642
9,6.787486750946479,1.8538091049321845
10,6.854582674199342,1.874050885134819
