episode,objective_cost_real_power,avg_delay_per_user
1,5.528062870023902,1.9106456433295036
2,6.222228292735743,2.1819287829042393
3,6.693046487173469,2.2684345592587327
4,6.970444086905486,2.3027960504928275
5,7.14509058470727,2.333963159062918
6,7.259191570077211,2.376338698387075
7,7.343941193133269,2.3877108332316106
8,7.403394841217815,2.3972827497205444
9,7.4532350395396705,2.401543031791531
10,7.517598231673241,2.413394173709678
