solver,update,branch,status,theta_dim,decision_dim,gradient_rank,solve_time_sec,feasible_x,objective_value,active_rows
dual,275,feasible,optimal,25994,4,5,0.001929900001414353,0.1588570031586095,0.1588570031586095,2
dual,276,feasible,optimal,25994,4,5,0.0020662000024458393,0.15703320612476165,0.15703320612476165,2
dual,277,feasible,optimal,25994,4,5,0.001471699997637188,0.1550524605966016,0.1550524605966016,2
dual,278,feasible,optimal,25994,4,5,0.0018971999998029787,0.14956730726148182,0.14956730726148182,2
dual,279,feasible,optimal,25994,4,5,0.0021173999994061887,0.1467594721771881,0.1467594721771881,2
dual,280,feasible,optimal,25994,4,5,0.0021761999996670056,0.14312730924218658,0.14312730924218658,2
dual,281,feasible,optimal,25994,4,5,0.001985800001421012,0.14106300081011558,0.14106300081011558,2
dual,282,feasible,optimal,25994,4,5,0.0017116000017267652,0.1375762271325286,0.1375762271325286,2
dual,283,feasible,optimal,25994,4,5,0.0015519000007770956,0.13541113568032825,0.13541113568032825,2
dual,284,feasible,optimal,25994,4,5,0.0016959999993559904,0.13319457865403048,0.13319457865403048,2
dual,285,feasible,optimal,25994,4,5,0.002102099999319762,0.12980770093542676,0.12980770093542676,2
dual,286,feasible,optimal,25994,4,5,0.001982400000997586,0.12439425417358985,0.12439425417358985,2
dual,287,feasible,optimal,25994,4,5,0.0034345999993092846,0.11927532457168936,0.11927532457168936,2
dual,288,feasible,optimal,25994,4,5,0.00211219999982859,0.11774997437874991,0.11774997437874991,2
dual,289,feasible,optimal,25994,4,5,0.0017597000005480368,0.12225590978050425,0.12225590978050425,3
dual,290,feasible,optimal,25994,4,5,0.0052071000027353875,0.1268046195619097,0.1268046195619097,3
dual,291,feasible,optimal,25994,4,5,0.0019380000012461096,0.1307064450277688,0.1307064450277688,3
dual,292,feasible,optimal,25994,4,5,0.0019513000006554648,0.13564238830763492,0.13564238830763492,3
dual,293,feasible,optimal,25994,4,5,0.0017628000023250934,0.13987410461458658,0.13987410461458658,3
dual,294,feasible,optimal,25994,4,5,0.002051499999652151,0.1419129024621742,0.1419129024621742,3
dual,295,feasible,optimal,25994,4,5,0.0017315000004600734,0.1416565779723814,0.1416565779723814,3
dual,296,feasible,optimal,25994,4,5,0.0015849999981583096,0.14033633044860452,0.14033633044860452,3
dual,297,feasible,optimal,25994,4,5,0.0016409000018029474,0.1372159163582515,0.1372159163582515,3
dual,298,feasible,optimal,25994,4,5,0.0015062999991641846,0.13469628212159518,0.13469628212159518,3
dual,299,feasible,optimal,25994,4,5,0.0015098999974725302,0.13062839054024988,0.13062839054024988,3
dual,300,feasible,optimal,25994,4,5,0.0015539999985776376,0.12542115372387236,0.12542115372387236,3
dual,301,feasible,optimal,25994,4,5,0.0018544000013207551,0.1205196328183398,0.1205196328183398,3
dual,302,feasible,optimal,25994,4,4,0.0020056000030308496,0.11593207639872212,0.11593207639872212,3
dual,303,feasible,optimal,25994,4,4,0.002202800002123695,0.1106452430929005,0.1106452430929005,2
dual,304,feasible,optimal,25994,4,4,0.0016905000011320226,0.10602286079184023,0.10602286079184023,2
dual,305,feasible,optimal,25994,4,4,0.0015873000011197291,0.10367840166638088,0.10367840166638088,2
dual,306,feasible,optimal,25994,4,4,0.0015323000006901566,0.1023184123022345,0.1023184123022345,2
dual,307,feasible,optimal,25994,4,4,0.0015963999976520427,0.10237143019075137,0.10237143019075137,2
dual,308,feasible,optimal,25994,4,4,0.0014920000030542724,0.10293720091914862,0.10293720091914862,2
dual,309,feasible,optimal,25994,4,4,0.0015514000006078277,0.10644209874089663,0.10644209874089663,2
dual,310,feasible,optimal,25994,4,4,0.001509599998826161,0.11153261231214884,0.11153261231214884,2
dual,311,feasible,optimal,25994,4,4,0.0015899999998509884,0.11805056495588105,0.11805056495588105,2
dual,312,feasible,optimal,25994,4,4,0.0015385999977297615,0.12321409731982215,0.12321409731982215,2
dual,313,feasible,optimal,25994,4,4,0.0015277999991667457,0.1284471203369523,0.1284471203369523,2
dual,314,feasible,optimal,25994,4,4,0.001651899998250883,0.13332634562895668,0.13332634562895668,2
dual,315,feasible,optimal,25994,4,4,0.0016563000026508234,0.13764789090788157,0.13764789090788157,2
dual,316,feasible,optimal,25994,4,4,0.0017678000003797933,0.14204571420334983,0.14204571420334983,2
dual,317,feasible,optimal,25994,4,3,0.001960400000825757,0.14467882013801556,0.14467882013801556,2
dual,318,feasible,optimal,25994,4,3,0.0017077000011340715,0.1469415559971106,0.1469415559971106,2
dual,319,feasible,optimal,25994,4,3,0.0016851000000315253,0.14900871530933604,0.14900871530933604,3
dual,320,feasible,optimal,25994,4,3,0.0015386000013677403,0.15220087567937404,0.15220087567937404,3
dual,321,feasible,optimal,25994,4,3,0.0015237999978126027,0.15458218967082818,0.15458218967082818,3
dual,322,feasible,optimal,25994,4,3,0.0014987000031396747,0.15292504948803273,0.15292504948803273,3
dual,323,feasible,optimal,25994,4,3,0.0015488999997614883,0.14951609273411948,0.14951609273411948,3
dual,324,feasible,optimal,25994,4,3,0.0013796999992337078,0.14433158485908948,0.14433158485908948,3
dual,325,feasible,optimal,25994,4,3,0.0015564000023005065,0.14025688719940713,0.14025688719940713,3
dual,326,feasible,optimal,25994,4,3,0.0016442000014649238,0.13656932705839825,0.13656932705839825,3
dual,327,feasible,optimal,25994,4,3,0.001498500001616776,0.13616574029018402,0.13616574029018402,3
dual,328,feasible,optimal,25994,4,3,0.0015203000002657063,0.13665540636903534,0.13665540636903534,3
dual,329,feasible,optimal,25994,4,3,0.0017711000000417698,0.13814871563963585,0.13814871563963585,3
dual,330,feasible,optimal,25994,4,3,0.001685300001554424,0.1407728131008265,0.1407728131008265,3
dual,331,feasible,optimal,25994,4,3,0.001708600000711158,0.14676073087945418,0.14676073087945418,2
dual,332,feasible,optimal,25994,4,3,0.0017883000000438187,0.15434961438316397,0.15434961438316397,2
dual,333,feasible,optimal,25994,4,3,0.0015902999984973576,0.16159182048158502,0.16159182048158502,2
dual,334,feasible,optimal,25994,4,3,0.0014770000016142149,0.16801081161737824,0.16801081161737824,2
dual,335,feasible,optimal,25994,4,3,0.0016797999996924773,0.17491886481393576,0.17491886481393576,2
dual,336,feasible,optimal,25994,4,3,0.0014799000018683728,0.1806488596921102,0.1806488596921102,2
dual,337,feasible,optimal,25994,4,3,0.001607899997907225,0.18607048334146517,0.18607048334146517,2
dual,338,feasible,optimal,25994,4,3,0.0017952999987755902,0.1926811163979009,0.1926811163979009,2
dual,339,feasible,optimal,25994,4,3,0.0014532999994116835,0.1962822460027174,0.1962822460027174,2
dual,340,feasible,optimal,25994,4,3,0.001617199999600416,0.20059882623339018,0.20059882623339018,2
dual,341,feasible,optimal,25994,4,3,0.0014116999991529156,0.20209978602560505,0.20209978602560505,2
dual,342,feasible,optimal,25994,4,3,0.0015779000023030676,0.20258759171127327,0.20258759171127327,2
dual,343,feasible,optimal,25994,4,3,0.0013360999982978683,0.20345605393385346,0.20345605393385346,2
dual,344,feasible,optimal,25994,4,3,0.0013082000004942529,0.20456801518330595,0.20456801518330595,2
dual,345,feasible,optimal,25994,4,3,0.0016216000003623776,0.20289484055072846,0.20289484055072846,2
dual,346,feasible,optimal,25994,4,3,0.0015798000022186898,0.2015900333763201,0.2015900333763201,2
dual,347,feasible,optimal,25994,4,3,0.0015253000019583851,0.20036798372910733,0.20036798372910733,2
dual,348,feasible,optimal,25994,4,3,0.001693800000793999,0.1976814092714102,0.1976814092714102,2
dual,349,feasible,optimal,25994,4,3,0.001476500001444947,0.19627051644687954,0.19627051644687954,2
dual,350,feasible,optimal,25994,4,3,0.0014517000017804094,0.1931866480909508,0.1931866480909508,2
dual,351,feasible,optimal,25994,4,3,0.0019800999980361667,0.19138739157860318,0.19138739157860318,2
dual,352,feasible,optimal,25994,4,3,0.0015829000003577676,0.18985032134239682,0.18985032134239682,2
dual,353,feasible,optimal,25994,4,3,0.0013509999989764765,0.18799815107241427,0.18799815107241427,2
dual,354,feasible,optimal,25994,4,3,0.0014937000014469959,0.18386967943509186,0.18386967943509186,2
dual,355,feasible,optimal,25994,4,3,0.0012931999990541954,0.18028716253133764,0.18028716253133764,2
dual,356,feasible,optimal,25994,4,3,0.001430100001016399,0.17733622712441774,0.17733622712441774,2
dual,357,feasible,optimal,25994,4,3,0.0015609000001859386,0.17215448829708418,0.17215448829708418,2
dual,358,feasible,optimal,25994,4,3,0.0016840999996929895,0.16436420947871658,0.16436420947871658,2
dual,359,feasible,optimal,25994,4,3,0.0017530000004626345,0.1571466776524412,0.1571466776524412,3
dual,360,feasible,optimal,25994,4,3,0.0017334000003756955,0.15766945607516655,0.15766945607516655,3
dual,361,feasible,optimal,25994,4,3,0.0017889999980980065,0.15560615038744766,0.15560615038744766,3
dual,362,feasible,optimal,25994,4,3,0.0017990999986068346,0.15369966155237716,0.15369966155237716,3
dual,363,feasible,optimal,25994,4,3,0.0021065000000817236,0.15372312688586132,0.15372312688586132,3
dual,364,feasible,optimal,25994,4,3,0.001455300000088755,0.15422860122579546,0.15422860122579546,3
dual,365,feasible,optimal,25994,4,3,0.0016821999997773673,0.15484147240266233,0.15484147240266233,3
dual,366,feasible,optimal,25994,4,3,0.0019255000006523915,0.15242678520760528,0.15242678520760528,3
dual,367,feasible,optimal,25994,4,3,0.0017979999975068495,0.15091768395158917,0.15091768395158917,3
dual,368,feasible,optimal,25994,4,3,0.0017609999995329417,0.15137232021265984,0.15137232021265984,3
dual,369,feasible,optimal,25994,4,3,0.001582999997481238,0.15006329461138462,0.15006329461138462,3
dual,370,feasible,optimal,25994,4,3,0.0016799000004539266,0.1501118071607845,0.1501118071607845,3
dual,371,feasible,optimal,25994,4,3,0.00164049999875715,0.1513121802197539,0.1513121802197539,2
dual,372,feasible,optimal,25994,4,3,0.0018872000000556,0.15352633347878075,0.15352633347878075,2
dual,373,feasible,optimal,25994,4,3,0.0013565999979618937,0.15476689549423606,0.15476689549423606,2
dual,374,feasible,optimal,25994,4,3,0.0014864000004308764,0.15423920912177325,0.15423920912177325,2
dual,375,feasible,optimal,25994,4,3,0.0016189999987545889,0.15193686368266957,0.15193686368266957,2
dual,376,feasible,optimal,25994,4,3,0.001690299999609124,0.15170934242183534,0.15170934242183534,3
dual,377,feasible,optimal,25994,4,3,0.0019855999998981133,0.1521439331770694,0.1521439331770694,3
dual,378,feasible,optimal,25994,4,3,0.0015591000010317657,0.150122083784627,0.150122083784627,2
dual,379,feasible,optimal,25994,4,3,0.001357999997708248,0.14885484779405433,0.14885484779405433,2
dual,380,feasible,optimal,25994,4,3,0.001459800001612166,0.14852790083936213,0.14852790083936213,2
dual,381,feasible,optimal,25994,4,3,0.002081700000417186,0.1475493520845316,0.1475493520845316,2
dual,382,feasible,optimal,25994,4,3,0.0017426999984309077,0.14714550129473355,0.14714550129473355,2
dual,383,feasible,optimal,25994,4,3,0.0015322999970521778,0.14712346922866681,0.14712346922866681,2
dual,384,feasible,optimal,25994,4,3,0.0015019999991636723,0.1474709411142736,0.1474709411142736,2
dual,385,feasible,optimal,25994,4,3,0.002294999998412095,0.1490532897797443,0.1490532897797443,2
dual,386,feasible,optimal,25994,4,3,0.0014948999996704515,0.1520382838734316,0.1520382838734316,2
dual,387,feasible,optimal,25994,4,3,0.0019409000015002675,0.1541640467191159,0.1541640467191159,2
dual,388,feasible,optimal,25994,4,3,0.0016514999988430645,0.15520712432146425,0.15520712432146425,2
dual,389,feasible,optimal,25994,4,3,0.0015611000017088372,0.15827948166859396,0.15827948166859396,2
dual,390,feasible,optimal,25994,4,3,0.001524699997389689,0.16227339311200736,0.16227339311200736,2
dual,391,feasible,optimal,25994,4,3,0.001735900001222035,0.16497862641354355,0.16497862641354355,2
dual,392,feasible,optimal,25994,4,3,0.0015800000001036096,0.16684449539433138,0.16684449539433138,2
dual,393,feasible,optimal,25994,4,3,0.001477499998145504,0.17242434153613653,0.17242434153613653,2
dual,394,feasible,optimal,25994,4,3,0.0015115999995032325,0.1765884355503618,0.1765884355503618,2
dual,395,feasible,optimal,25994,4,3,0.0014765999985684175,0.18012213033452437,0.18012213033452437,2
dual,396,feasible,optimal,25994,4,3,0.0012242999982845504,0.18251686121508845,0.18251686121508845,2
dual,397,feasible,optimal,25994,4,3,0.0014408999995794147,0.18382447019404163,0.18382447019404163,2
dual,398,feasible,optimal,25994,4,3,0.00177330000224174,0.185211462438817,0.185211462438817,2
dual,399,feasible,optimal,25994,4,3,0.0013051999994786456,0.18509653123411113,0.18509653123411113,2
dual,400,feasible,optimal,25994,4,3,0.0015117000002646819,0.18427891159019116,0.18427891159019116,2
dual,401,feasible,optimal,25994,4,3,0.0013534999998228159,0.18385844022488987,0.18385844022488987,2
dual,402,feasible,optimal,25994,4,3,0.001351399998384295,0.18316015608119984,0.18316015608119984,2
dual,403,feasible,optimal,25994,4,3,0.0013495999992301222,0.17951106655082671,0.17951106655082671,2
dual,404,feasible,optimal,25994,4,3,0.0014424000000872184,0.17519290696624212,0.17519290696624212,2
dual,405,feasible,optimal,25994,4,3,0.0015013999982329551,0.16983357211569924,0.16983357211569924,2
dual,406,feasible,optimal,25994,4,3,0.0015972000001056585,0.16567428820572253,0.16567428820572253,2
dual,407,feasible,optimal,25994,4,3,0.0015973000008671079,0.16022075638608496,0.16022075638608496,2
dual,408,feasible,optimal,25994,4,3,0.0015043999992485624,0.15355392292351688,0.15355392292351688,2
dual,409,feasible,optimal,25994,4,3,0.0015448000012838747,0.14581388094766679,0.14581388094766679,2
dual,410,feasible,optimal,25994,4,3,0.0017463999975007027,0.13911586924335784,0.13911586924335784,2
dual,411,feasible,optimal,25994,4,3,0.001591500000358792,0.13187558441637165,0.13187558441637165,2
dual,412,feasible,optimal,25994,4,3,0.0015519000007770956,0.12494036459554453,0.12494036459554453,2
dual,413,feasible,optimal,25994,4,3,0.001495600001362618,0.11836178692542572,0.11836178692542572,2
dual,414,feasible,optimal,25994,4,3,0.001713900001050206,0.11522944423912419,0.11522944423912419,2
dual,415,feasible,optimal,25994,4,3,0.0019356000011612196,0.11249513472823541,0.11249513472823541,2
dual,416,feasible,optimal,25994,4,3,0.0016673999998602085,0.1122336901501109,0.1122336901501109,2
dual,417,feasible,optimal,25994,4,3,0.001810900001146365,0.1131247013755393,0.1131247013755393,2
dual,418,feasible,optimal,25994,4,3,0.0015378000025521033,0.11429481596009161,0.11429481596009161,2
dual,419,feasible,optimal,25994,4,3,0.001653499999520136,0.11547686493211488,0.11547686493211488,2
dual,420,feasible,optimal,25994,4,3,0.0012619999979506247,0.11710763684597802,0.11710763684597802,2
dual,421,feasible,optimal,25994,4,3,0.00185090000013588,0.12065195376785535,0.12065195376785535,2
dual,422,feasible,optimal,25994,4,3,0.0015999999995983671,0.12474948604023056,0.12474948604023056,2
dual,423,feasible,optimal,25994,4,3,0.0016066999996837694,0.13112103637242917,0.13112103637242917,2
dual,424,feasible,optimal,25994,4,3,0.0015614000003552064,0.1349012064098705,0.1349012064098705,2
dual,425,feasible,optimal,25994,4,3,0.001750499999616295,0.1389991657253265,0.1389991657253265,2
dual,426,feasible,optimal,25994,4,3,0.0013809000010951422,0.13943452523741712,0.13943452523741712,2
dual,427,feasible,optimal,25994,4,3,0.0017655000010563526,0.14106227901181514,0.14106227901181514,2
dual,428,feasible,optimal,25994,4,3,0.0020904000011796597,0.1444063922244231,0.1444063922244231,2
dual,429,feasible,optimal,25994,4,3,0.0014936000006855465,0.14991346358366325,0.14991346358366325,2
dual,430,feasible,optimal,25994,4,3,0.0019342999985383358,0.1552268032156586,0.1552268032156586,2
dual,431,feasible,optimal,25994,4,3,0.0016692999997758307,0.16165373437068595,0.16165373437068595,2
dual,432,feasible,optimal,25994,4,3,0.0014771000023756642,0.1655784426776184,0.1655784426776184,2
dual,433,feasible,optimal,25994,4,3,0.0018165000001317821,0.16814716192877838,0.16814716192877838,2
dual,434,feasible,optimal,25994,4,3,0.0015880999999353662,0.17124730563692153,0.17124730563692153,2
dual,435,feasible,optimal,25994,4,3,0.0015544999987469055,0.17372694650974244,0.17372694650974244,2
dual,436,feasible,optimal,25994,4,3,0.001728699997329386,0.17810484703956084,0.17810484703956084,2
dual,437,feasible,optimal,25994,4,3,0.00177590000021155,0.18197163919335468,0.18197163919335468,2
dual,438,feasible,optimal,25994,4,3,0.0020537999989755917,0.18426642400956011,0.18426642400956011,2
dual,439,feasible,optimal,25994,4,3,0.0024876000024960376,0.18519474491858107,0.18519474491858107,2
dual,440,feasible,optimal,25994,4,3,0.0016599000009591691,0.1861076394822293,0.1861076394822293,2
dual,441,feasible,optimal,25994,4,3,0.0018951000020024367,0.18483982780204616,0.18483982780204616,2
dual,442,feasible,optimal,25994,4,3,0.0017041999999491964,0.183686735274822,0.183686735274822,2
dual,443,feasible,optimal,25994,4,3,0.0012286000019230414,0.18280996075115158,0.18280996075115158,2
dual,444,feasible,optimal,25994,4,3,0.001630200000363402,0.18447932271844716,0.18447932271844716,2
dual,445,feasible,optimal,25994,4,3,0.001600999999936903,0.18565464533102327,0.18565464533102327,2
dual,446,feasible,optimal,25994,4,3,0.0014436999990721233,0.18656089553319916,0.18656089553319916,2
dual,447,feasible,optimal,25994,4,3,0.0011085000005550683,0.18679842358423562,0.18679842358423562,2
dual,448,feasible,optimal,25994,4,3,0.0014674000012746546,0.18661536483198243,0.18661536483198243,2
dual,449,feasible,optimal,25994,4,3,0.0009911999986798037,0.18549512733337645,0.18549512733337645,2
dual,450,feasible,optimal,25994,4,3,0.0008765999991737772,0.18166062788198944,0.18166062788198944,2
dual,451,feasible,optimal,25994,4,3,0.0014066000003367662,0.17705497119643807,0.17705497119643807,2
dual,452,feasible,optimal,25994,4,3,0.0013112000015098602,0.17267143599857024,0.17267143599857024,2
dual,453,feasible,optimal,25994,4,3,0.001079300000128569,0.16738900707279072,0.16738900707279072,2
dual,454,feasible,optimal,25994,4,3,0.0016920999987632968,0.16038351284458777,0.16038351284458777,2
dual,455,feasible,optimal,25994,4,3,0.001323299999057781,0.1553126382335266,0.1553126382335266,2
dual,456,feasible,optimal,25994,4,3,0.0013498000007530209,0.1497241959381676,0.1497241959381676,2
dual,457,feasible,optimal,25994,4,3,0.0013564000000769738,0.14403365180749067,0.14403365180749067,2
dual,458,feasible,optimal,25994,4,3,0.0013237999992270488,0.13892337296697582,0.13892337296697582,2
dual,459,feasible,optimal,25994,4,3,0.0011998000009043608,0.1337006807697868,0.1337006807697868,2
dual,460,feasible,optimal,25994,4,3,0.0014848000027996022,0.13069813959245793,0.13069813959245793,2
dual,461,feasible,optimal,25994,4,3,0.0013005000000703149,0.12744214246326657,0.12744214246326657,2
dual,462,feasible,optimal,25994,4,3,0.001307399998040637,0.12397943410136691,0.12397943410136691,2
dual,463,feasible,optimal,25994,4,3,0.0012090000018361025,0.12154900129808038,0.12154900129808038,2
dual,464,feasible,optimal,25994,4,3,0.001163499997346662,0.12054850803518935,0.12054850803518935,2
dual,465,feasible,optimal,25994,4,3,0.001357199998892611,0.12023293328686424,0.12023293328686424,2
dual,466,feasible,optimal,25994,4,3,0.001339200000074925,0.11910773784479914,0.11910773784479914,2
dual,467,feasible,optimal,25994,4,3,0.0013814999983878806,0.11858545911884079,0.11858545911884079,2
dual,468,feasible,optimal,25994,4,3,0.001221799997438211,0.11620522070639241,0.11620522070639241,2
dual,469,feasible,optimal,25994,4,3,0.0014921999973012134,0.11560988890294656,0.11560988890294656,2
dual,470,feasible,optimal,25994,4,3,0.001881700001831632,0.11530004830369203,0.11530004830369203,2
dual,471,feasible,optimal,25994,4,3,0.001513600000180304,0.11597596480018735,0.11597596480018735,2
dual,472,feasible,optimal,25994,4,3,0.0019097000003966969,0.11781125088348676,0.11781125088348676,2
dual,473,feasible,optimal,25994,4,3,0.0017095000002882443,0.11975853760554879,0.11975853760554879,2
dual,474,feasible,optimal,25994,4,3,0.0015649000015400816,0.12172982294343826,0.12172982294343826,2
dual,475,feasible,optimal,25994,4,3,0.0013705999990634155,0.12283611462080275,0.12283611462080275,2
dual,476,feasible,optimal,25994,4,3,0.0016825000020617153,0.1264585936859103,0.1264585936859103,2
dual,477,feasible,optimal,25994,4,3,0.0015653000009479001,0.1310458854574388,0.1310458854574388,2
dual,478,feasible,optimal,25994,4,3,0.0012806000013370067,0.13745620491572197,0.13745620491572197,2
dual,479,feasible,optimal,25994,4,3,0.0012902999988000374,0.1411205870544754,0.1411205870544754,2
dual,480,feasible,optimal,25994,4,3,0.0013011999981245026,0.1456302293479483,0.1456302293479483,2
dual,481,feasible,optimal,25994,4,3,0.0014424000000872184,0.14965095544364324,0.14965095544364324,2
dual,482,feasible,optimal,25994,4,3,0.0015084000006027054,0.15230665690631484,0.15230665690631484,2
dual,483,feasible,optimal,25994,4,3,0.0015741999995952938,0.15332777409164747,0.15332777409164747,2
dual,484,feasible,optimal,25994,4,3,0.0031678000013926066,0.15333776990688927,0.15333776990688927,2
dual,485,feasible,optimal,25994,4,3,0.0014933999991626479,0.1527836878852994,0.1527836878852994,2
dual,486,feasible,optimal,25994,4,3,0.002269299999170471,0.15044830678922588,0.15044830678922588,2
dual,487,feasible,optimal,25994,4,3,0.0019616000026871916,0.14621510326025708,0.14621510326025708,2
dual,488,feasible,optimal,25994,4,3,0.0008564999989175703,0.14093188934504908,0.14093188934504908,2
dual,489,feasible,optimal,25994,4,3,0.0008785999998508487,0.13535424458596718,0.13535424458596718,2
dual,490,feasible,optimal,25994,4,3,0.0008672999974805862,0.12719865570680164,0.12719865570680164,2
dual,491,feasible,optimal,25994,4,3,0.0009671000007074326,0.12002274368574288,0.12002274368574288,2
dual,492,feasible,optimal,25994,4,3,0.0007910999993328005,0.11596729528049864,0.11596729528049864,2
dual,493,feasible,optimal,25994,4,3,0.0008101000021270011,0.11568128534792814,0.11568128534792814,2
dual,494,feasible,optimal,25994,4,3,0.0008066000009421259,0.11675117397024706,0.11675117397024706,2
dual,495,feasible,optimal,25994,4,3,0.0008447000000160187,0.11907650913784595,0.11907650913784595,2
dual,496,feasible,optimal,25994,4,3,0.0009812000025704037,0.12128522814039304,0.12128522814039304,2
dual,497,feasible,optimal,25994,4,3,0.0008443999977316707,0.12382529277082614,0.12382529277082614,2
dual,498,feasible,optimal,25994,4,3,0.0008014999984879978,0.1269576759827204,0.1269576759827204,2
dual,499,feasible,optimal,25994,4,3,0.0007789000010234304,0.13184834137494744,0.13184834137494744,2
dual,500,feasible,optimal,25994,4,3,0.0009267999994335696,0.13872596406164986,0.13872596406164986,2
dual,501,feasible,optimal,25994,4,3,0.0010330000004614703,0.1458736386649389,0.1458736386649389,2
dual,502,feasible,optimal,25994,4,3,0.0008756999995966908,0.15172395084578275,0.15172395084578275,2
dual,503,feasible,optimal,25994,4,3,0.000794700001279125,0.15491561277529697,0.15491561277529697,2
dual,504,feasible,optimal,25994,4,3,0.0007820999999239575,0.15622709466410092,0.15622709466410092,2
dual,505,feasible,optimal,25994,4,3,0.0008049999996728729,0.15647718765260873,0.15647718765260873,2
dual,506,feasible,optimal,25994,4,3,0.001132000001234701,0.15700426060849146,0.15700426060849146,2
dual,507,feasible,optimal,25994,4,3,0.0011660999989544507,0.15842147166573234,0.15842147166573234,2
dual,508,feasible,optimal,25994,4,3,0.0012420999992173165,0.16105633605774017,0.16105633605774017,2
dual,509,feasible,optimal,25994,4,3,0.0007788999973854516,0.16294532800428246,0.16294532800428246,2
dual,510,feasible,optimal,25994,4,3,0.0008138000011967961,0.16500405065693813,0.16500405065693813,2
dual,511,feasible,optimal,25994,4,3,0.0008985999993456062,0.16593852907346984,0.16593852907346984,2
dual,512,feasible,optimal,25994,4,3,0.0010531000007176772,0.16621593598338674,0.16621593598338674,2
dual,513,feasible,optimal,25994,4,3,0.0008601000008638948,0.16825493074434034,0.16825493074434034,2
dual,514,feasible,optimal,25994,4,3,0.0008781000033195596,0.17071435336282706,0.17071435336282706,2
dual,515,feasible,optimal,25994,4,3,0.000884000000951346,0.17313446924495032,0.17313446924495032,2
dual,516,feasible,optimal,25994,4,3,0.0008351000033144373,0.17515063269982684,0.17515063269982684,2
dual,517,feasible,optimal,25994,4,3,0.0007920999996713363,0.17784972469775734,0.17784972469775734,2
dual,518,feasible,optimal,25994,4,3,0.0008682000006956514,0.1785841516015255,0.1785841516015255,2
dual,519,feasible,optimal,25994,4,3,0.0008545999990019482,0.17959004551129765,0.17959004551129765,2
dual,520,feasible,optimal,25994,4,3,0.0009390999985043891,0.18189135326793363,0.18189135326793363,2
dual,521,feasible,optimal,25994,4,3,0.0011927999985346105,0.1852486914243447,0.1852486914243447,2
dual,522,feasible,optimal,25994,4,3,0.0012863000010838732,0.18689583459401324,0.18689583459401324,2
dual,523,feasible,optimal,25994,4,3,0.0013872999988961965,0.1881790873046568,0.1881790873046568,2
dual,524,feasible,optimal,25994,4,3,0.0014656000021204818,0.18968717818918548,0.18968717818918548,2
dual,525,feasible,optimal,25994,4,3,0.0008549999984097667,0.19122604734404783,0.19122604734404783,2
dual,526,feasible,optimal,25994,4,3,0.0008999999990919605,0.19149479617643034,0.19149479617643034,2
dual,527,feasible,optimal,25994,4,3,0.0008742000027268659,0.19188071089359968,0.19188071089359968,2
dual,528,feasible,optimal,25994,4,3,0.0012434000018402003,0.19336291562399646,0.19336291562399646,2
dual,529,feasible,optimal,25994,4,3,0.0008562000002712011,0.19670939593646564,0.19670939593646564,2
dual,530,feasible,optimal,25994,4,3,0.000851099997817073,0.1981925601401298,0.1981925601401298,2
dual,531,feasible,optimal,25994,4,3,0.0009251999981643166,0.19900949909902374,0.19900949909902374,2
dual,532,feasible,optimal,25994,4,3,0.0008855999985826202,0.20032514606874197,0.20032514606874197,2
dual,533,feasible,optimal,25994,4,3,0.0014221000019460917,0.19961609662668034,0.19961609662668034,2
dual,534,feasible,optimal,25994,4,3,0.0014679000014439225,0.19718038925619832,0.19718038925619832,2
dual,535,feasible,optimal,25994,4,3,0.0013690000014321413,0.19482315400443165,0.19482315400443165,2
dual,536,feasible,optimal,25994,4,3,0.001098100001399871,0.19339913068887704,0.19339913068887704,2
dual,537,feasible,optimal,25994,4,3,0.0009339999996882398,0.19102869452478774,0.19102869452478774,2
dual,538,feasible,optimal,25994,4,3,0.0013031999988015741,0.18859746842764125,0.18859746842764125,2
dual,539,feasible,optimal,25994,4,3,0.0012545999998110346,0.18490436375205227,0.18490436375205227,2
dual,540,feasible,optimal,25994,4,3,0.0009570000001986045,0.18023907163078798,0.18023907163078798,2
dual,541,feasible,optimal,25994,4,3,0.0013829999988956843,0.17529974833130357,0.17529974833130357,2
dual,542,feasible,optimal,25994,4,3,0.00124119999964023,0.17212794906131135,0.17212794906131135,2
dual,543,feasible,optimal,25994,4,3,0.0011850999981106725,0.17057185519117193,0.17057185519117193,2
dual,544,feasible,optimal,25994,4,3,0.0011852000025101006,0.17006741159824296,0.17006741159824296,2
dual,545,feasible,optimal,25994,4,3,0.0012122000007366296,0.16956698908409465,0.16956698908409465,2
dual,546,feasible,optimal,25994,4,3,0.0012170999980298802,0.1699935822850994,0.1699935822850994,2
dual,547,feasible,optimal,25994,4,3,0.0008079999970505014,0.1702491707084762,0.1702491707084762,2
dual,548,feasible,optimal,25994,4,3,0.0016437999984191265,0.17209976882706307,0.17209976882706307,2
dual,549,feasible,optimal,25994,4,3,0.0011172999984410126,0.17445475919922732,0.17445475919922732,2
dual,550,feasible,optimal,25994,4,3,0.0009650000029068906,0.17819060169130702,0.17819060169130702,2
dual,551,feasible,optimal,25994,4,3,0.0013613999981316738,0.18468104826312867,0.18468104826312867,2
dual,552,feasible,optimal,25994,4,3,0.0011298000026727095,0.19143705922544313,0.19143705922544313,2
dual,553,feasible,optimal,25994,4,3,0.0015497000022151042,0.19750681403409878,0.19750681403409878,2
dual,554,feasible,optimal,25994,4,3,0.0016122999986691866,0.20394003459884774,0.20394003459884774,2
